Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,vertical::disp_x,99.6186,0.35,1.4418,1,0,2315.4364,5,0,0.2505,4,0,0.1716,3,0.1314,0.2805,3,0.1314,41.5058,3,0.1314,0.9424,3,0.1314,0.2389,3,0.1314,4.6779,1,0.2051,0.9433,3.0,0.1379
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::disp_y,98.9043,0.35,1.7412,3,0,1754.7863,4,0,0.2224,2,0,0.206,2,0.147,0.4061,3,0.1398,64.2448,2,0.147,0.8689,3,0.1398,0.362,3,0.1398,8.055,3,0.1398,0.9447,2.0,0.147
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::disp_z,94.1054,0.35,1.7412,3,0,1754.7863,4,0,0.2224,2,0,0.2241,2,0.134,0.329,2,0.134,45.7623,3,0.1362,0.9196,2,0.134,0.2777,2,0.134,4.7455,3,0.1481,0.9447,2.0,0.1796
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::stress,96.9723,0.35,1.7412,3,0,1754.7863,4,0,0.2224,2,0,0.4399,1,0.1596,0.6928,1,0.1596,75.0928,1,0.1596,0.6818,1,0.1596,0.564,1,0.1596,19.4473,3,0.2021,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,diagonal::disp_x,91.4056,0.35,1.4418,1,0,769.7379,5,0,0.2503,3,0,0.42,2,0.1381,0.6837,2,0.1381,81.6279,1,0.1468,0.5969,2,0.1381,0.6207,2,0.1381,9.3848,3,0.1542,0.8378,1.0,0.1468
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,diagonal::disp_y,99.9348,0.35,3.7788,5,0,735.1508,3,0,0.2244,1,0,0.287,2,0.1362,0.5216,2,0.1362,69.3538,1,0.1671,0.7836,2,0.1362,0.4652,2,0.1362,7.7525,1,0.1405,0.8217,2.0,0.1476
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,diagonal::disp_z,50.4194,0.4,3.7788,5,0,735.1508,3,0,0.2244,1,0,0.3441,2,0.1413,0.4675,2,0.1413,59.3188,2,0.1523,0.8222,2,0.1413,0.402,2,0.1413,4.6473,2,0.1413,0.8217,2.0,0.1413
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::stress,48.8358,0.45,1.7412,3,0,762.4015,4,0,0.3287,4,0,0.5676,3,0.1562,0.846,3,0.1562,94.8401,3,0.1562,0.4927,3,0.1562,0.7046,3,0.1562,19.792,3,0.2188,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,horizontal::disp_x,53.4262,0.4,3.7788,5,0,699.8498,3,0,0.2228,1,0,0.2769,2,0.1356,0.4765,2,0.1356,57.5974,2,0.1356,0.8283,2,0.1356,0.4047,2,0.1356,8.2423,3,0.1754,0.8431,1.0,0.1467
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_y,98.411,0.4,1.7412,3,0,755.3952,4,0,0.3349,4,0,0.4245,1,0.1242,0.6743,1,0.1308,88.9599,1,0.1242,0.6652,1,0.1308,0.5786,1,0.1308,11.6531,2,0.1928,0.8255,3.0,0.1665
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_z,95.731,0.35,1.7412,3,0,755.3952,4,0,0.3349,4,0,0.2246,2,0.134,0.4167,2,0.134,38.7224,3,0.1433,0.8791,2,0.134,0.3473,2,0.134,6.3902,1,0.1511,0.8255,3.0,0.1696
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,horizontal::stress,95.7014,0.35,3.7788,5,0,699.8498,3,0,0.2228,1,0,0.5817,3,0.1562,0.8917,3,0.1562,96.6656,3,0.1562,0.477,3,0.1562,0.7232,3,0.1562,18.9071,2,0.2188,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,mode_shape_1::mode_x,68.5263,0.5,3.6681,4,0,409.3443,2,0,0.1901,1,0,0.8675,1,0.1019,1.1984,1,0.1019,182.0324,5,0.1019,-0.0111,1,0.1019,1.0055,1,0.1019,15.5629,2,0.3885,0.0916,5.0,0.1019
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,mode_shape_1::mode_y,48.3418,0.45,3.6681,4,0,409.3443,2,0,0.1901,1,0,0.7933,1,0.1087,1.1697,1,0.1087,170.961,5,0.1188,-0.0061,1,0.1087,1.0031,1,0.1087,15.1659,4,0.3376,0.0916,5.0,0.1087
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_1::mode_z,58.0794,0.5,1.5457,2,0,312.0861,1,0,0.2846,4,0,0.9948,2,0.1311,1.2463,2,0.1311,164.4529,4,0.1311,-0.0566,2,0.1311,1.0279,2,0.1311,9.1535,3,0.2131,0.1168,4.0,0.1311
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,mode_shape_2::mode_x,98.397,0.5,1.4417,1,0,834.9878,5,0,0.2201,3,0,0.9438,4,0.1251,1.2666,4,0.1251,149.8831,2,0.1251,-0.1759,4,0.1251,1.0844,4,0.1251,13.3558,1,0.2388,0.4143,2.0,0.1359
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,mode_shape_2::mode_y,69.5915,0.45,3.6681,4,0,413.0404,3,0,0.1919,1,0,0.6516,1,0.1452,1.1216,1,0.1364,163.9158,5,0.1452,-0.0226,1,0.1364,1.0112,1,0.1364,25.6307,1,0.1476,0.2758,4.0,0.1526
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_2::mode_z,53.174,0.5,1.5457,2,0,304.0788,1,0,0.2753,4,0,0.9126,2,0.1329,1.218,2,0.1329,153.2618,4,0.1916,-0.0869,2,0.1329,1.0426,2,0.1329,7.7547,2,0.135,0.1099,5.0,0.142
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::disp_x,96.8146,0.35,3.7788,5,0,732.9015,3,0,0.2167,2,0,0.1404,2,0.1374,0.2864,2,0.1374,61.169,3,0.1509,0.9365,2,0.1374,0.252,2,0.1374,5.7222,2,0.1485,0.9612,1.0,0.1509
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::disp_y,95.3594,0.35,3.7788,5,0,732.9015,3,0,0.2167,2,0,0.1476,1,0.1345,0.3124,1,0.1345,57.1385,1,0.1345,0.917,1,0.1345,0.2881,1,0.1345,8.0949,3,0.193,0.9612,1.0,0.1345
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,torsion::disp_z,98.1868,0.35,1.4418,1,0,1152.8183,5,0,0.2404,3,0,0.1974,2,0.1419,0.3327,1,0.1441,68.6942,2,0.1419,0.9171,1,0.1441,0.288,1,0.1441,6.173,2,0.1419,0.9545,2.0,0.1419
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::stress,84.8258,0.35,3.7788,5,0,732.9015,3,0,0.2167,2,0,0.3561,2,0.1596,0.6247,2,0.1596,100.4702,2,0.1596,0.6951,2,0.1596,0.5521,2,0.1596,21.2249,5,0.2021,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,vertical::disp_x,98.5829,0.35,1.4418,1,0,895.4263,5,0,0.2493,2,0,0.1947,1,0.137,0.3619,2,0.1326,46.8208,2,0.1713,0.9041,2,0.1326,0.3082,2,0.1326,7.2335,3,0.1443,0.9288,1.0,0.1495
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_y,98.4778,0.35,1.7412,3,0,759.3616,4,0,0.4681,4,0,0.2876,3,0.134,0.5529,3,0.134,75.3331,1,0.1568,0.757,3,0.134,0.493,3,0.134,6.6355,1,0.1662,0.8967,3.0,0.1409
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,vertical::disp_z,98.3951,0.35,1.4418,1,0,895.4263,5,0,0.2493,2,0,0.2044,1,0.1356,0.3665,1,0.1356,36.7492,1,0.1356,0.9002,1,0.1356,0.3093,1,0.1356,5.5524,3,0.1754,0.9288,1.0,0.1467
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,vertical::stress,93.2792,0.3,3.7788,5,0,704.3731,3,0,0.2238,1,0,0.5441,2,0.1647,0.8206,2,0.1647,88.1291,2,0.1647,0.5535,2,0.1647,0.6681,2,0.1647,22.0191,3,0.1766,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,diagonal::disp_x,54.6167,0.4,1.7412,3,0,6636.7077,3,0,0.2243,2,0,0.2633,2,0.1271,0.4054,2,0.1271,59.8914,3,0.1337,0.8583,2,0.1271,0.3681,2,0.1271,7.2417,3,0.2216,0.9341,3.0,0.1361
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::disp_y,55.3063,0.4,3.7788,5,0,4234.25,1,0,0.3102,4,0,0.1398,2,0.1423,0.26,1,0.133,46.6103,2,0.1449,0.9462,1,0.133,0.2319,1,0.133,7.0168,2,0.169,0.9433,1.0,0.1449
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::disp_z,99.5112,0.4,3.7788,5,0,4234.25,1,0,0.3102,4,0,0.2105,2,0.1312,0.2733,2,0.1312,42.683,1,0.1797,0.9392,2,0.1312,0.235,2,0.1312,3.5208,3,0.1503,0.9433,1.0,0.145
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::stress,50.3207,0.45,3.7788,5,0,4234.25,1,0,0.3102,4,0,0.3996,3,0.119,0.6271,3,0.119,74.6327,3,0.119,0.7213,3,0.119,0.5223,3,0.119,20.0559,3,0.4048,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_x,98.9678,0.45,3.7788,5,0,5347.9385,1,0,0.2219,3,0,0.1651,2,0.1269,0.2302,2,0.1269,46.1059,1,0.1574,0.9599,2,0.1269,0.1955,2,0.1269,4.9564,3,0.1919,0.9471,1.0,0.1431
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,horizontal::disp_y,58.0925,0.4,1.7412,3,0,6664.5349,3,0,0.2214,2,0,0.2354,2,0.1112,0.4231,2,0.1112,57.2365,2,0.1112,0.8682,2,0.1112,0.363,2,0.1112,12.714,3,0.323,0.9451,2.0,0.1211
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_z,95.5574,0.35,3.7788,5,0,5347.9385,1,0,0.2219,3,0,0.0862,2,0.1336,0.1814,2,0.1336,17.9552,1,0.1428,0.9771,2,0.1336,0.1512,2,0.1336,4.0721,3,0.1801,0.9471,1.0,0.1428
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::stress,61.2904,0.4,3.7788,5,0,5347.9385,1,0,0.2219,3,0,0.314,1,0.1706,0.6088,2,0.1647,55.1961,1,0.1706,0.7562,2,0.1647,0.4937,2,0.1647,21.6391,4,0.1647,,,0.0
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_1::mode_x,99.6961,0.35,1.5457,2,0,3972.9751,3,0,0.1928,2,0,0.8636,3,0.1362,1.1918,2,0.1361,187.1517,3,0.1428,0.0,2,0.1361,1.0,2,0.1361,15.5746,1,0.1562,0.011,4.0,0.1564
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,mode_shape_1::mode_y,97.5335,0.45,1.741,3,0,5712.8321,4,0,0.1939,3,0,0.7995,4,0.1116,1.1934,4,0.1135,158.5122,2,0.1155,-0.0473,4,0.1135,1.0234,4,0.1135,15.1651,2,0.3043,0.4753,2.0,0.128
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_1::mode_z,98.6632,0.35,1.5457,2,0,3972.9751,3,0,0.1928,2,0,0.9807,3,0.1379,1.2128,3,0.1379,192.5181,3,0.1379,-0.0006,3,0.1379,1.0003,3,0.1379,8.0393,1,0.1685,0.011,4.0,0.1422
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_2::mode_x,37.9699,0.35,1.5457,2,0,2297.6777,1,0,0.1931,2,0,0.8876,3,0.0876,1.1694,3,0.0876,183.1212,3,0.0876,-0.0023,3,0.0876,1.0011,3,0.0876,13.4854,2,0.4698,0.0027,4.0,0.0923
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,mode_shape_2::mode_y,56.2294,0.4,3.7785,5,0,3409.3508,3,0,0.196,4,0,0.6412,2,0.1391,1.1092,1,0.1397,184.7929,4,0.1391,0.0001,1,0.1479,1.0,1,0.1397,25.6264,2,0.1391,0.0568,3.0,0.1554
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_2::mode_z,96.2426,0.35,1.5457,2,0,2297.6777,1,0,0.1931,2,0,0.873,3,0.1397,1.1699,3,0.1397,179.3941,3,0.1397,-0.0028,3,0.1397,1.0014,3,0.1397,6.8214,3,0.1397,0.0027,4.0,0.1621
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_x,96.0186,0.35,1.7412,3,0,6364.3345,3,0,0.2146,2,0,0.0736,2,0.1356,0.1676,2,0.1356,35.4192,1,0.1467,0.9782,2,0.1356,0.1475,2,0.1356,5.1049,3,0.1754,0.987,2.0,0.1356
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_y,96.8382,0.3,3.7788,5,0,4198.5873,1,0,0.215,3,0,0.0806,1,0.1459,0.1784,2,0.1368,40.8056,2,0.139,0.9729,2,0.1368,0.1645,2,0.1368,7.6352,3,0.1563,0.9878,1.0,0.1484
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_z,55.3717,0.4,1.7412,3,0,6364.3345,3,0,0.2146,2,0,0.106,2,0.1394,0.211,2,0.1394,42.8044,1,0.1506,0.9666,2,0.1394,0.1826,2,0.1394,4.6759,2,0.1459,0.987,2.0,0.1459
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::stress,54.3345,0.4,3.7788,5,0,4198.5873,1,0,0.215,3,0,0.2292,1,0.1513,0.4657,1,0.1513,66.9514,2,0.1698,0.8306,1,0.1513,0.4116,1,0.1513,21.9163,5,0.2249,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_x,92.5404,0.35,3.7788,5,0,5756.0309,3,0,0.2222,3,0,0.093,2,0.1381,0.1786,2,0.1381,24.8718,1,0.1468,0.9766,2,0.1381,0.1521,2,0.1381,4.2642,3,0.1542,0.9768,1.0,0.1468
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_y,91.3161,0.35,1.7412,3,0,6619.7429,4,0,0.2221,2,0,0.1336,2,0.136,0.2658,2,0.1381,48.2151,2,0.136,0.9439,2,0.1381,0.237,2,0.1381,6.0872,3,0.1776,0.9742,2.0,0.136
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_z,57.9373,0.4,3.7788,5,0,5756.0309,3,0,0.2222,3,0,0.1649,1,0.1217,0.2171,2,0.1217,37.2092,3,0.2477,0.965,2,0.1217,0.1832,2,0.1217,3.1422,1,0.1217,0.9768,1.0,0.1436
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::stress,47.6479,0.45,3.7788,5,0,5756.0309,3,0,0.2222,3,0,0.312,1,0.1382,0.5736,1,0.1273,53.7146,1,0.1382,0.7818,1,0.1273,0.467,1,0.1273,21.4526,4,0.3417,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pressure::pressure,51.2996,0.3667,1.7405,3,0,3890.8212,4,0,0.1376,3,0,0.0942,2,0.1616,0.1577,2,0.1616,38.6815,2,0.1616,0.9751,2,0.1616,0.1579,2,0.1616,7.9455,3,0.192,,,0.0
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::pressure,51.8382,0.3333,8.7512,6,0,5180.1342,6,0,0.164,5,0,0.12,2,0.1562,0.1945,2,0.1562,44.3147,2,0.1562,0.9621,2,0.1562,0.1947,2,0.1562,7.0495,1,0.2188,,,0.0
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_x,50.3648,0.4667,1.4418,1,0,3610.4934,4,0,0.158,4,0,0.1915,4,0.1131,0.2932,4,0.1164,37.767,4,0.1224,0.914,4,0.1164,0.2933,4,0.1164,3.1141,3,0.2876,0.6996,3.0,0.1276
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::velocity_y,58.3677,0.5,3.7788,5,0,2511.415,2,0,0.1386,3,0,0.4536,2,0.1264,0.8159,2,0.1264,112.0712,4,0.19,0.3308,2,0.1264,0.818,2,0.1264,9.6081,2,0.1667,0.7245,2.0,0.1379
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::velocity_z,86.1138,0.4333,8.7512,6,0,5180.1342,6,0,0.164,5,0,0.1987,3,0.1469,0.3363,2,0.1365,53.9883,3,0.1469,0.8869,2,0.1365,0.3362,2,0.1365,6.2193,3,0.1377,0.7249,1.0,0.1589
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,velocity::velocity_x,52.5454,0.4333,8.7512,6,0,5203.5235,6,0,0.1651,5,0,0.1542,1,0.1247,0.2489,1,0.1247,31.9901,1,0.1247,0.938,1,0.1247,0.2491,1,0.1247,3.7037,6,0.2417,0.7258,1.0,0.1346
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,velocity::velocity_y,87.1539,0.4667,3.7785,5,0,2753.733,2,0,0.1409,3,0,0.4511,2,0.1272,0.8184,1,0.1296,109.7048,3,0.1833,0.3267,1,0.1296,0.8205,1,0.1296,9.5569,1,0.1554,0.7205,2.0,0.1452
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,velocity::velocity_z,92.8142,0.3667,8.7512,6,0,5203.5235,6,0,0.1651,5,0,0.1946,2,0.1399,0.3307,1,0.1386,53.6308,3,0.1504,0.8907,1,0.1386,0.3306,1,0.1386,6.1224,2,0.1462,0.7258,1.0,0.1476
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pressure::pressure,52.3664,0.4333,1.7405,3,0,1993.749,4,0,0.1352,2,0,0.1338,2,0.16,0.2259,2,0.16,46.8184,2,0.16,0.9488,2,0.16,0.2262,2,0.16,8.4928,3,0.2,,,0.0
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,pv_coupled::pressure,66.0364,0.4,1.4418,1,0,1727.224,3,0,0.1579,4,0,0.2177,4,0.1559,0.3208,4,0.151,62.6324,4,0.1559,0.8969,4,0.151,0.3212,4,0.151,7.0418,1,0.2352,,,0.0
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::velocity_x,48.6794,0.4333,3.7788,5,0,1587.9518,2,0,0.1401,3,0,0.1734,1,0.0897,0.2753,1,0.0897,35.6266,1,0.0897,0.9241,1,0.0897,0.2755,1,0.0897,3.5681,3,0.4617,0.7108,1.0,0.0897
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::velocity_y,98.5739,0.4,3.7788,5,0,1587.9518,2,0,0.1401,3,0,0.4554,2,0.1417,0.8316,2,0.1393,105.5713,1,0.1455,0.3047,2,0.1393,0.8338,2,0.1393,9.6221,2,0.1495,0.7108,1.0,0.1455
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::velocity_z,52.5373,0.3333,3.7788,5,0,1587.9518,2,0,0.1401,3,0,0.2121,2,0.1398,0.3477,1,0.1374,56.3963,2,0.1398,0.8791,1,0.1374,0.3477,1,0.1374,6.2646,3,0.1647,0.7108,1.0,0.1436
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,velocity::velocity_x,48.848,0.4333,1.4417,1,0,3032.2289,6,0,0.1581,4,0,0.1933,3,0.1049,0.2985,2,0.1038,39.2037,3,0.1049,0.9108,2,0.1038,0.2986,2,0.1038,3.1389,3,0.3661,0.6866,4.0,0.1128
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,velocity::velocity_y,71.54,0.4667,3.7785,5,0,1424.139,2,0,0.1386,3,0,0.4607,2,0.1293,0.8335,2,0.1293,118.3968,4,0.2086,0.3016,2,0.1293,0.8357,2,0.1293,9.538,1,0.145,0.6987,2.0,0.1293
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,velocity::velocity_z,98.0102,0.3,1.741,3,0,1982.8411,4,0,0.1385,2,0,0.2129,1,0.146,0.3614,2,0.1385,56.0895,1,0.146,0.8694,2,0.1385,0.3614,2,0.1385,6.203,2,0.1409,0.69,3.0,0.1515
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pressure::pressure,49.3089,0.4333,3.778,5,0,1054.1426,3,0,0.2393,2,0,0.1709,3,0.1453,0.2876,3,0.1453,53.8627,3,0.1453,0.9171,3,0.1453,0.288,3,0.1453,9.2033,3,0.2733,,,0.0
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::pressure,42.3196,0.4,1.4418,1,0,1159.6509,5,0,0.1675,5,0,0.2199,4,0.1752,0.3358,2,0.1606,62.4934,4,0.1752,0.887,2,0.1606,0.3362,2,0.1606,8.3219,2,0.1676,,,0.0
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::velocity_x,51.4798,0.4333,3.7788,5,0,679.0223,3,0,0.1539,3,0,0.2062,1,0.1074,0.3168,1,0.1074,40.7605,1,0.1074,0.8995,1,0.1074,0.317,1,0.1074,3.2079,3,0.3554,0.6785,1.0,0.1074
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::velocity_y,67.7747,0.4667,1.4418,1,0,1159.6509,5,0,0.1675,5,0,0.5018,4,0.1342,0.8901,3,0.121,123.9455,4,0.1525,0.2035,3,0.121,0.8925,3,0.121,9.873,2,0.2295,0.6516,3.0,0.121
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::velocity_z,50.0635,0.3333,1.7412,3,0,846.4157,4,0,0.139,2,0,0.2477,2,0.1397,0.4097,3,0.136,61.3385,1,0.1565,0.8322,3,0.136,0.4096,3,0.136,7.2688,4,0.1535,0.6333,4.0,0.1422
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,velocity::velocity_x,54.0196,0.4,3.7785,5,0,659.7909,1,0,0.1384,3,0,0.2458,2,0.1403,0.3666,2,0.1403,47.7142,3,0.1427,0.8654,2,0.1403,0.3668,2,0.1403,3.1936,4,0.1561,0.6563,2.0,0.1403
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,velocity::velocity_y,97.8526,0.4333,3.7785,5,0,659.7909,1,0,0.1384,3,0,0.4718,2,0.1412,0.8596,2,0.1175,119.5019,2,0.1663,0.2572,2,0.1175,0.8619,2,0.1175,9.733,1,0.2223,0.6563,2.0,0.1175
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,S,velocity::velocity_z,60.0835,0.4333,8.7512,6,0,1404.3141,6,0,0.1668,5,0,0.2588,1,0.1293,0.4095,1,0.1317,65.3556,2,0.1381,0.8324,1,0.1317,0.4094,1,0.1317,7.5762,2,0.2056,0.6716,1.0,0.1317
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pressure::pressure,64.9231,0.4,3.778,5,0,7967.2352,4,0,0.1374,3,0,0.0747,2,0.1656,0.1239,2,0.1656,32.6974,2,0.1656,0.9846,2,0.1656,0.124,2,0.1656,6.4426,2,0.1722,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pv_coupled::pressure,69.7081,0.4,1.7412,3,0,7642.1878,5,0,0.1423,3,0,0.0979,1,0.1582,0.1595,1,0.1582,39.7018,1,0.1582,0.9745,1,0.1582,0.1597,1,0.1582,6.7072,2,0.2089,,,0.0
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::velocity_x,52.485,0.4667,8.7512,6,0,9886.6436,6,0,0.1634,5,0,0.1377,1,0.1092,0.2272,1,0.1092,29.6693,2,0.1114,0.9483,1,0.1092,0.2273,1,0.1092,3.422,4,0.3309,0.7485,1.0,0.1208
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::velocity_y,58.6788,0.5,3.7788,5,0,4353.7896,2,0,0.1382,2,0,0.4396,2,0.1127,0.8028,2,0.1279,108.5577,4,0.1912,0.3522,2,0.1279,0.8049,2,0.1279,10.1075,4,0.1948,0.738,2.0,0.1178
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::velocity_z,69.1416,0.4,3.7788,5,0,4353.7896,2,0,0.1382,2,0,0.1831,3,0.1418,0.3114,2,0.1381,49.8625,3,0.154,0.9031,2,0.1381,0.3113,2,0.1381,6.0797,1,0.1456,0.738,2.0,0.1443
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,velocity::velocity_x,48.3221,0.4333,8.7512,6,0,9872.4282,6,0,0.1619,5,0,0.1368,1,0.1349,0.2217,1,0.1277,28.9569,1,0.1349,0.9508,1,0.1277,0.2218,1,0.1277,3.219,3,0.2109,0.7519,1.0,0.1362
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,velocity::velocity_y,55.2166,0.4667,8.7512,6,0,9872.4282,6,0,0.1619,5,0,0.4266,1,0.1169,0.7914,1,0.1244,98.5763,1,0.1257,0.3704,1,0.1244,0.7935,1,0.1244,11.1208,5,0.2613,0.7519,1.0,0.123
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,velocity::velocity_z,92.0543,0.4,1.741,3,0,7613.6469,4,0,0.1364,2,0,0.1766,2,0.1393,0.3162,3,0.1369,48.7146,2,0.1393,0.9,3,0.1369,0.3162,3,0.1369,6.2189,1,0.1622,0.6967,4.0,0.1485
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,diagonal::disp_x,95.0672,0.35,1.7412,3,0,3383.6801,3,0,0.2213,2,0,0.308,2,0.136,0.4784,2,0.1381,66.9657,2,0.136,0.8026,2,0.1381,0.4344,2,0.1381,7.0277,2,0.136,0.9005,3.0,0.1776
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,diagonal::disp_y,89.8679,0.35,1.7412,3,0,3383.6801,3,0,0.2213,2,0,0.1803,2,0.1477,0.3546,3,0.1365,52.5448,2,0.1477,0.9,3,0.1365,0.3162,3,0.1365,8.1148,3,0.1477,0.9005,3.0,0.1477
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,diagonal::disp_z,45.4651,0.45,1.7412,3,0,3383.6801,3,0,0.2213,2,0,0.2924,3,0.1339,0.3863,3,0.1339,56.0532,4,0.1804,0.8786,3,0.1339,0.3321,3,0.1339,3.5966,3,0.1498,0.9005,3.0,0.1339
