Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::stress,58.0652,0.5,3.7788,5,0.1801,1395.0735,3,0.0885,0.2232,3,0.2612,0.4526,2,0.078,0.7462,2,0.078,77.1008,1,0.0804,0.6337,2,0.078,0.6052,2,0.078,18.1757,2,0.078,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_1::mode_x,97.0787,0.45,3.6681,4,0.0939,894.9211,1,0.0828,0.1913,1,0.1199,0.8633,1,0.0828,1.1918,1,0.0828,196.1298,5,0.0828,0.0,1,0.0828,1.0,1,0.0828,15.5887,2,0.1931,0.0076,5.0,0.0966
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_1::mode_y,43.606,0.45,3.6681,4,0.0993,894.9211,1,0.0888,0.1913,1,0.1258,0.7901,1,0.0888,1.1661,1,0.0888,197.6055,5,0.0878,0.0,1,0.0888,1.0,1,0.0888,15.219,2,0.1398,0.0076,5.0,0.1034
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_1::mode_z,98.6956,0.45,3.6681,4,0.1081,894.9211,1,0.0891,0.1913,1,0.1559,0.9803,1,0.0891,1.2125,1,0.0891,198.0505,5,0.0891,0.0,1,0.0891,1.0,1,0.0891,8.0491,1,0.1001,0.0076,5.0,0.1013
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,mode_shape_2::mode_x,97.3218,0.45,1.4417,1,0.0918,1676.6691,5,0.0805,0.2212,4,0.0959,0.9499,5,0.0805,1.2798,4,0.0815,149.1558,1,0.0847,-0.2005,4,0.0815,1.0957,4,0.0815,13.0736,1,0.2415,0.2943,1.0,0.0805
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_2::mode_y,87.8928,0.45,3.6681,4,0.1054,808.7467,1,0.0962,0.1915,1,0.1108,0.6409,1,0.0962,1.1092,1,0.0962,196.9998,5,0.0962,0.0,1,0.0962,1.0,1,0.0962,25.55,1,0.1108,0.0014,5.0,0.0962
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_2::mode_z,97.0708,0.45,1.741,3,0.1089,1516.6789,4,0.0961,0.2004,3,0.1189,0.9072,4,0.0961,1.2444,4,0.0961,172.4277,3,0.0993,-0.1345,4,0.0961,1.0651,4,0.0961,7.863,4,0.0961,0.171,2.0,0.0961
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::disp_x,56.9947,0.5,3.7788,5,0.1494,1375.6023,2,0.163,0.2164,3,0.1537,0.1017,1,0.0779,0.2128,1,0.0779,46.8404,1,0.0727,0.9649,1,0.0779,0.1873,1,0.0779,4.7221,1,0.0727,0.9767,1.0,0.0768
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::disp_y,59.5414,0.5,3.7788,5,0.1254,1375.6023,2,0.1763,0.2164,3,0.1279,0.1124,1,0.0795,0.2305,1,0.0795,48.1757,1,0.0795,0.9548,1,0.0795,0.2126,1,0.0795,7.1724,1,0.0795,0.9767,1.0,0.0932
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::disp_z,59.7549,0.5,3.7788,5,0.1311,1375.6023,2,0.2039,0.2164,3,0.153,0.1451,1,0.0734,0.2693,1,0.0734,57.0125,1,0.0734,0.9457,1,0.0734,0.2331,1,0.0734,4.3896,1,0.0715,0.9767,1.0,0.0734
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::stress,53.7221,0.5,3.7788,5,0.16,1375.6023,2,0.1271,0.2164,3,0.1907,0.3034,1,0.087,0.5487,1,0.087,89.2191,3,0.084,0.7649,1,0.087,0.4849,1,0.087,20.9178,3,0.0902,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,vertical::disp_x,58.9476,0.5,3.7788,5,0.1507,1402.5598,2,0.0888,0.224,3,0.2261,0.1446,2,0.0711,0.2746,2,0.0711,33.5037,2,0.0711,0.9448,2,0.0711,0.2338,2,0.0711,5.5326,2,0.1058,0.9451,1.0,0.0732
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,vertical::disp_y,58.5283,0.5,3.7788,5,0.136,1402.5598,2,0.102,0.224,3,0.153,0.1986,1,0.0942,0.4029,2,0.0816,63.6815,1,0.0942,0.871,2,0.0816,0.3592,2,0.0816,7.4753,2,0.0816,0.9451,1.0,0.0942
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,vertical::disp_z,58.7122,0.5,3.7788,5,0.1249,1402.5598,2,0.0861,0.224,3,0.1676,0.2243,3,0.0796,0.3344,3,0.0796,44.5031,2,0.0838,0.9169,3,0.0796,0.2822,3,0.0796,4.3738,2,0.1011,0.9451,1.0,0.118
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,vertical::stress,58.0939,0.5,3.7788,5,0.1732,1402.5598,2,0.0999,0.224,3,0.2165,0.4519,2,0.0825,0.7036,2,0.0825,76.7475,2,0.0825,0.6717,2,0.0825,0.5729,2,0.0825,17.1585,1,0.098,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::disp_x,53.7281,0.5,1.7412,3,0.1691,762.4015,4,0.1137,0.3287,4,0.1118,0.4662,3,0.0835,0.703,3,0.0835,87.8911,3,0.09,0.5738,3,0.0835,0.6383,3,0.0835,8.7141,2,0.0912,0.7867,3.0,0.09
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,diagonal::disp_y,52.6666,0.5,3.7788,5,0.1618,735.1508,3,0.0864,0.2244,1,0.166,0.287,2,0.0799,0.5216,2,0.0799,69.3538,1,0.0971,0.7836,2,0.0799,0.4652,2,0.0799,7.7525,1,0.0841,0.8217,2.0,0.0852
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::disp_z,51.4669,0.5,1.7412,3,0.2322,762.4015,4,0.0942,0.3287,4,0.1182,0.3759,3,0.0783,0.5183,3,0.0783,63.9373,4,0.0855,0.7814,3,0.0783,0.4457,3,0.0783,5.1904,3,0.0783,0.7867,3.0,0.0783
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,diagonal::stress,53.7639,0.5,3.7788,5,0.1417,735.1508,3,0.0959,0.2244,1,0.1917,0.5585,2,0.0931,0.835,2,0.0931,93.4719,2,0.0931,0.5058,2,0.0931,0.6955,2,0.0931,20.0806,4,0.1051,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_x,62.4945,0.5,1.7412,3,0.2041,755.3952,4,0.0904,0.3349,4,0.1241,0.3245,3,0.0791,0.4875,3,0.0791,69.629,3,0.0791,0.8202,3,0.0791,0.4141,3,0.0791,6.3192,1,0.1037,0.8255,3.0,0.0822
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_y,62.8893,0.5,1.7412,3,0.1317,755.3952,4,0.0905,0.3349,4,0.1525,0.4245,1,0.0865,0.6743,1,0.0828,88.9599,1,0.0865,0.6652,1,0.0828,0.5786,1,0.0828,11.6531,2,0.1073,0.8255,3.0,0.0966
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,horizontal::disp_z,67.1069,0.5,3.7788,5,0.1341,699.8498,3,0.0808,0.2228,1,0.1801,0.2354,3,0.0808,0.4658,3,0.0808,37.7919,2,0.0876,0.8489,3,0.0808,0.3882,3,0.0808,7.1586,3,0.097,0.8431,1.0,0.097
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,horizontal::stress,59.4065,0.5,1.4418,1,0.1242,1251.5091,5,0.0863,0.2502,3,0.2389,0.5605,1,0.0863,0.8627,1,0.0863,92.8568,1,0.0863,0.5104,1,0.0863,0.6997,1,0.0863,20.3542,3,0.1194,,,0.0
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_1::mode_x,56.1336,0.5,1.5457,2,0.148,312.0861,1,0.0907,0.2846,4,0.1125,0.892,2,0.0721,1.2261,2,0.0721,160.4028,4,0.0721,-0.0584,2,0.0721,1.0288,2,0.0721,16.0614,4,0.2163,0.1168,4.0,0.0721
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_1::mode_y,63.2107,0.5,1.5457,2,0.1395,312.0861,1,0.0923,0.2846,4,0.12,0.8238,2,0.0789,1.1951,2,0.0789,157.8891,3,0.0822,-0.0504,2,0.0789,1.0249,2,0.0789,15.1417,2,0.1714,0.1168,4.0,0.0789
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_1::mode_z,62.0756,0.5,1.5457,2,0.1794,312.0861,1,0.1042,0.2846,4,0.1196,0.9948,2,0.0788,1.2463,2,0.0788,164.4529,4,0.0788,-0.0566,2,0.0788,1.0279,2,0.0788,9.1535,3,0.1242,0.1168,4.0,0.0788
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,mode_shape_2::mode_x,99.8183,0.5,3.6681,4,0.1576,413.0404,3,0.1126,0.1919,1,0.1051,0.8866,1,0.0798,1.1683,1,0.0798,186.8048,5,0.0798,-0.0005,1,0.0798,1.0002,1,0.0798,13.6221,2,0.137,0.2758,4.0,0.0888
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_2::mode_y,82.9537,0.45,1.5457,2,0.1528,304.0788,1,0.1212,0.2753,4,0.1098,0.6789,3,0.0857,1.1372,2,0.0857,154.1024,3,0.0857,-0.0511,2,0.0857,1.0252,2,0.0857,26.0858,2,0.0901,0.1099,5.0,0.0976
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,mode_shape_2::mode_z,52.3684,0.5,1.5457,2,0.1393,304.0788,1,0.1029,0.2753,4,0.1286,0.9126,2,0.0846,1.218,2,0.0846,153.2618,4,0.1096,-0.0869,2,0.0846,1.0426,2,0.0846,7.7547,2,0.0868,0.1099,5.0,0.0942
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::disp_x,75.8843,0.5,3.7788,5,0.1575,732.9015,3,0.1233,0.2167,2,0.1718,0.1404,2,0.0756,0.2864,2,0.0756,61.169,3,0.0788,0.9365,2,0.0756,0.252,2,0.0756,5.7222,2,0.0777,0.9612,1.0,0.0886
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::disp_y,67.5534,0.5,3.7788,5,0.1808,732.9015,3,0.1306,0.2167,2,0.1959,0.1476,1,0.0681,0.3124,1,0.0681,57.1385,1,0.0681,0.917,1,0.0681,0.2881,1,0.0681,8.0949,3,0.0839,0.9612,1.0,0.0681
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::disp_z,71.3643,0.5,3.7788,5,0.1702,732.9015,3,0.1344,0.2167,2,0.1964,0.1873,1,0.073,0.3438,2,0.069,67.1037,1,0.073,0.9115,2,0.069,0.2976,2,0.069,5.2361,1,0.073,0.9612,1.0,0.073
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,torsion::stress,64.157,0.5,1.7412,3,0.1539,730.3642,2,0.1381,0.3252,4,0.1858,0.3753,3,0.0829,0.6562,3,0.0829,102.3948,3,0.0829,0.6637,3,0.0829,0.5799,3,0.0829,20.9335,4,0.1077,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_x,59.9671,0.5,1.7412,3,0.1857,759.3616,4,0.0941,0.4681,4,0.0955,0.2121,3,0.0857,0.3855,3,0.0825,46.1962,1,0.1096,0.8912,3,0.0825,0.3282,3,0.0825,6.9778,2,0.0891,0.8967,3.0,0.0928
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_y,59.5544,0.5,1.7412,3,0.2135,759.3616,4,0.0934,0.4681,4,0.1068,0.2876,3,0.0787,0.5529,3,0.0787,75.3331,1,0.0964,0.757,3,0.0787,0.493,3,0.0787,6.6355,1,0.0964,0.8967,3.0,0.0787
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_z,59.9737,0.5,1.7412,3,0.2267,759.3616,4,0.0883,0.4681,4,0.0945,0.2611,3,0.081,0.4007,3,0.081,49.1904,3,0.081,0.8807,3,0.081,0.3382,3,0.081,5.2299,2,0.0986,0.8967,3.0,0.0872
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::stress,52.3485,0.5,1.7412,3,0.2227,759.3616,4,0.0994,0.4681,4,0.1856,0.5305,1,0.0819,0.8047,1,0.0819,87.1937,1,0.0819,0.5707,1,0.0819,0.6551,1,0.0819,19.8004,1,0.0831,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::disp_x,51.5635,0.5,3.7788,5,0.1194,4234.25,1,0.1194,0.3102,4,0.1651,0.2418,1,0.0802,0.3946,1,0.0802,54.3884,1,0.0877,0.8657,1,0.0802,0.3583,1,0.0802,6.9903,1,0.0985,0.9433,1.0,0.0891
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,diagonal::disp_y,58.7028,0.5,1.4418,1,0.1297,10127.5625,5,0.1297,0.2502,3,0.1807,0.1663,3,0.0843,0.2872,3,0.0723,53.2524,3,0.0778,0.9344,3,0.0723,0.2561,3,0.0723,5.662,1,0.0992,0.9368,2.0,0.0816
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,diagonal::disp_z,65.841,0.5,1.4418,1,0.1182,10127.5625,5,0.1182,0.2502,3,0.1941,0.2078,1,0.0755,0.2707,1,0.0755,42.8378,2,0.0988,0.9404,1,0.0755,0.2328,1,0.0755,3.0768,1,0.0824,0.9368,2.0,0.0863
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,diagonal::stress,55.4629,0.5,1.7412,3,0.1084,6636.7077,3,0.1084,0.2243,2,0.2331,0.3699,1,0.0818,0.6034,1,0.0818,68.8192,1,0.0818,0.742,1,0.0818,0.5025,1,0.0818,20.5625,5,0.1413,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_x,61.9183,0.5,3.7788,5,0.1221,5347.9385,1,0.1221,0.2219,3,0.1591,0.1651,2,0.0808,0.2302,2,0.0808,46.1059,1,0.089,0.9599,2,0.0808,0.1955,2,0.0808,4.9564,3,0.105,0.9471,1.0,0.0796
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_y,57.7612,0.5,3.7788,5,0.1036,5347.9385,1,0.1036,0.2219,3,0.148,0.2311,1,0.0751,0.4195,1,0.0751,56.0227,1,0.0751,0.8704,1,0.0751,0.36,1,0.0751,12.8532,4,0.1919,0.9471,1.0,0.0773
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_z,61.7391,0.5,3.7788,5,0.1232,5347.9385,1,0.1232,0.2219,3,0.1643,0.0862,2,0.0834,0.1814,2,0.0834,17.9552,1,0.0786,0.9771,2,0.0834,0.1512,2,0.0834,4.0721,3,0.0986,0.9471,1.0,0.0786
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::stress,63.4473,0.5,3.7788,5,0.1484,5347.9385,1,0.1484,0.2219,3,0.1716,0.314,1,0.0858,0.6088,2,0.09,55.1961,1,0.0858,0.7562,2,0.09,0.4937,2,0.09,21.6391,4,0.09,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_1::mode_x,59.781,0.5,3.6681,4,0.1056,3105.3932,2,0.0899,0.1906,1,0.1405,0.8633,1,0.0885,1.1918,2,0.0912,198.4868,5,0.0917,0.0,2,0.0912,1.0,2,0.0912,15.5857,3,0.1087,0.0066,5.0,0.1016
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,mode_shape_1::mode_y,97.7655,0.5,1.741,3,0.0899,5712.8321,4,0.0798,0.1939,3,0.118,0.7995,4,0.0778,1.1934,4,0.0798,158.5122,2,0.0798,-0.0473,4,0.0798,1.0234,4,0.0798,15.1651,2,0.2259,0.4753,2.0,0.0893
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_1::mode_z,59.2196,0.5,3.6681,4,0.1166,3105.3932,2,0.1008,0.1906,1,0.1183,0.9804,1,0.0907,1.2124,1,0.0907,199.1665,5,0.0907,0.0,1,0.0907,1.0,1,0.0907,8.0506,2,0.1149,0.0066,5.0,0.096
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,mode_shape_2::mode_x,60.9546,0.5,1.741,3,0.0921,5726.7016,4,0.0853,0.1944,3,0.0853,0.9029,4,0.0717,1.2007,4,0.0717,173.5272,2,0.0717,-0.0566,4,0.0717,1.0279,4,0.0717,12.7042,1,0.3055,0.2233,2.0,0.0735
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_2::mode_y,59.1938,0.5,3.6681,4,0.1132,3208.3807,2,0.115,0.1915,1,0.1221,0.6409,1,0.0904,1.1092,1,0.0917,199.0524,5,0.0904,0.0,2,0.0981,1.0,1,0.0917,25.5529,1,0.0904,0.001,5.0,0.097
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_2::mode_z,59.7981,0.5,3.6681,4,0.1067,3208.3807,2,0.1146,0.1915,1,0.1299,0.8708,2,0.0928,1.1683,2,0.0928,199.0094,5,0.0896,0.0,2,0.0928,1.0,2,0.0928,6.7793,1,0.0896,0.001,5.0,0.0986
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_x,62.2647,0.5,3.7788,5,0.1158,4198.5873,1,0.1158,0.215,3,0.1554,0.0701,1,0.0806,0.1613,1,0.0806,39.8338,2,0.0897,0.9798,1,0.0806,0.142,1,0.0806,4.9987,2,0.1202,0.9878,1.0,0.0806
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_y,61.6012,0.5,3.7788,5,0.133,4198.5873,1,0.133,0.215,3,0.1652,0.0806,1,0.0814,0.1784,2,0.0826,40.8056,2,0.0747,0.9729,2,0.0826,0.1645,2,0.0826,7.6352,3,0.0894,0.9878,1.0,0.0757
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_z,63.5815,0.5,3.7788,5,0.1217,4198.5873,1,0.1217,0.215,3,0.1863,0.1007,1,0.0806,0.1967,1,0.0806,45.3739,2,0.0932,0.971,1,0.0806,0.1703,1,0.0806,3.9664,1,0.0774,0.9878,1.0,0.0774
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::stress,61.3915,0.5,3.7788,5,0.117,4198.5873,1,0.117,0.215,3,0.1524,0.2292,1,0.0964,0.4657,1,0.0964,66.9514,2,0.1111,0.8306,1,0.0964,0.4116,1,0.0964,21.9163,5,0.117,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_x,60.4446,0.5,3.7788,5,0.1492,5756.0309,3,0.1094,0.2222,3,0.1492,0.093,2,0.0821,0.1786,2,0.0821,24.8718,1,0.0864,0.9766,2,0.0821,0.1521,2,0.0821,4.2642,3,0.0912,0.9768,1.0,0.0864
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_y,62.9506,0.5,3.7788,5,0.1292,5756.0309,3,0.1007,0.2222,3,0.1917,0.1243,1,0.0772,0.2441,1,0.0814,46.2959,1,0.0772,0.9527,1,0.0814,0.2176,1,0.0814,5.8918,2,0.1025,0.9768,1.0,0.0772
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_z,64.4875,0.5,3.7788,5,0.1405,5756.0309,3,0.0867,0.2222,3,0.1733,0.1649,1,0.0754,0.2171,2,0.0765,37.2092,3,0.1368,0.965,2,0.0765,0.1832,2,0.0765,3.1422,1,0.0754,0.9768,1.0,0.0825
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::stress,58.6078,0.5,3.7788,5,0.1195,5756.0309,3,0.1055,0.2222,3,0.1681,0.312,1,0.0897,0.5736,1,0.0882,53.7146,1,0.0897,0.7818,1,0.0882,0.467,1,0.0882,21.4526,4,0.163,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pressure::pressure,75.6846,0.4667,1.7405,3,0.147,3890.8212,4,0.1004,0.1376,3,0.1981,0.0942,2,0.0873,0.1577,2,0.0873,38.6815,2,0.0873,0.9751,2,0.0873,0.1579,2,0.0873,7.9455,3,0.1181,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pv_coupled::pressure,99.5672,0.5,1.7412,3,0.1481,3849.5307,5,0.1043,0.1371,2,0.2056,0.1157,1,0.0857,0.1912,1,0.0857,43.437,1,0.0857,0.9634,1,0.0857,0.1914,1,0.0857,7.4773,4,0.1133,,,0.0
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_x,56.0293,0.5,1.4418,1,0.0952,3610.4934,4,0.0813,0.158,4,0.2461,0.1915,4,0.0671,0.2932,4,0.0697,37.767,4,0.072,0.914,4,0.0697,0.2933,4,0.0697,3.1141,3,0.1527,0.6996,3.0,0.0764
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_y,58.1901,0.5,1.4418,1,0.1012,3610.4934,4,0.1355,0.158,4,0.185,0.4583,3,0.0757,0.8339,3,0.0757,106.2043,2,0.1034,0.3009,3,0.0757,0.8361,3,0.0757,9.8857,5,0.0925,0.6996,3.0,0.0795
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_z,98.8085,0.5,1.4418,1,0.1127,3610.4934,4,0.1234,0.158,4,0.2073,0.2436,4,0.081,0.3773,4,0.0768,61.2699,4,0.081,0.8577,4,0.0768,0.3772,4,0.0768,6.3414,4,0.0779,0.6996,3.0,0.0864
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,velocity::velocity_x,71.8789,0.5,1.741,3,0.098,3867.4146,5,0.0894,0.1377,2,0.2236,0.1565,2,0.0762,0.2596,2,0.0762,32.5803,2,0.0762,0.9326,2,0.0762,0.2597,2,0.0762,3.4922,4,0.1302,0.6935,3.0,0.0779
2,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_y,60.689,0.5,3.6681,4,0.0724,3558.1933,4,0.1337,0.1345,1,0.2189,0.4647,3,0.0724,0.8397,3,0.0809,114.0064,4,0.0917,0.2912,3,0.0809,0.8419,3,0.0809,9.8323,4,0.0892,0.6603,4.0,0.0789
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,velocity::velocity_z,68.7636,0.4667,3.7785,5,0.109,2753.733,2,0.1,0.1409,3,0.1907,0.1982,3,0.0836,0.3383,3,0.0825,53.1364,2,0.0904,0.8856,3,0.0825,0.3383,3,0.0825,6.2223,3,0.0911,0.7205,2.0,0.0878
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pressure::pressure,52.6708,0.4667,1.7405,3,0.1655,1993.749,4,0.1023,0.1352,2,0.2493,0.1338,2,0.0801,0.2259,2,0.0801,46.8184,2,0.0801,0.9488,2,0.0801,0.2262,2,0.0801,8.4928,3,0.0823,,,0.0
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,pv_coupled::pressure,76.0819,0.4667,1.4418,1,0.1147,1727.224,3,0.1534,0.1579,4,0.2311,0.2177,4,0.0808,0.3208,4,0.0742,62.6324,4,0.0808,0.8969,4,0.0742,0.3212,4,0.0742,7.0418,1,0.1164,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::velocity_x,57.983,0.4333,1.7412,3,0.088,1986.5506,5,0.14,0.1386,2,0.1743,0.182,3,0.0706,0.2928,3,0.0706,36.6873,3,0.0706,0.9142,3,0.0706,0.293,3,0.0706,3.7167,5,0.1743,0.6877,3.0,0.0706
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::velocity_y,79.4788,0.4667,1.7412,3,0.1004,1986.5506,5,0.1557,0.1386,2,0.1852,0.4773,3,0.0784,0.8661,3,0.0767,111.4864,3,0.0846,0.246,3,0.0767,0.8683,3,0.0767,9.8662,3,0.0808,0.6877,3.0,0.0846
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::velocity_z,63.4128,0.4333,1.7412,3,0.114,1986.5506,5,0.131,0.1386,2,0.2582,0.2103,1,0.0708,0.3591,2,0.0708,55.9053,1,0.0708,0.8711,2,0.0708,0.359,2,0.0708,6.2403,2,0.0726,0.6877,3.0,0.0702
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,velocity::velocity_x,53.2008,0.5,1.4417,1,0.1208,3032.2289,6,0.0786,0.1581,4,0.2188,0.1933,3,0.0675,0.2985,2,0.0664,39.2037,3,0.0675,0.9108,2,0.0664,0.2986,2,0.0664,3.1389,3,0.176,0.6866,4.0,0.0717
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,velocity::velocity_y,56.3949,0.5,1.741,3,0.0925,1982.8411,4,0.1154,0.1385,2,0.2776,0.4678,3,0.0678,0.858,3,0.0678,107.8417,2,0.0987,0.26,3,0.0678,0.8602,3,0.0678,9.5908,2,0.0766,0.69,3.0,0.0678
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,velocity::velocity_z,69.5913,0.4667,3.7785,5,0.1206,1424.139,2,0.1002,0.1386,3,0.2801,0.2355,4,0.0733,0.3704,3,0.069,59.3598,4,0.0733,0.8629,3,0.069,0.3703,3,0.069,6.8337,4,0.0705,0.6987,2.0,0.075
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pressure::pressure,60.2331,0.5,3.778,5,0.1321,1054.1426,3,0.1425,0.2393,2,0.1792,0.1709,3,0.085,0.2876,3,0.085,53.8627,3,0.085,0.9171,3,0.085,0.288,3,0.085,9.2033,3,0.1215,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::pressure,69.271,0.5,1.7412,3,0.1664,846.4157,4,0.1186,0.139,2,0.2134,0.1915,2,0.0876,0.3652,4,0.0806,54.2179,2,0.0876,0.8663,4,0.0806,0.3656,4,0.0806,9.091,4,0.0844,,,0.0
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::velocity_x,53.4891,0.5,3.7788,5,0.1225,679.0223,3,0.1082,0.1539,3,0.1501,0.2062,1,0.0722,0.3168,1,0.0722,40.7605,1,0.0722,0.8995,1,0.0722,0.317,1,0.0722,3.2079,3,0.1862,0.6785,1.0,0.0722
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::velocity_y,54.7911,0.5,1.4418,1,0.1141,1159.6509,5,0.0983,0.1675,5,0.1812,0.5018,4,0.0764,0.8901,3,0.0752,123.9455,4,0.0934,0.2035,3,0.0752,0.8925,3,0.0752,9.873,2,0.1359,0.6516,3.0,0.0752
