Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::disp_y,75.4255,0.45,1.4418,1,0.1681,1511.5356,3,0.1471,0.2489,4,0.1883,0.2728,3,0.0702,0.4532,3,0.0702,73.4056,3,0.0682,0.8367,3,0.0702,0.4042,3,0.0702,5.7986,1,0.0772,0.8376,3.0,0.0702
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,diagonal::disp_z,48.1555,0.45,3.7788,4,0.1181,1376.8831,2,0.1459,0.2223,2,0.1377,0.3259,2,0.074,0.4278,2,0.074,60.3113,3,0.1078,0.8511,2,0.074,0.3678,2,0.074,3.5362,1,0.0972,0.8712,1.0,0.0972
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,diagonal::stress,52.6648,0.5,3.7788,4,0.1772,1376.8831,2,0.1221,0.2223,2,0.1717,0.4777,2,0.0872,0.7361,2,0.0872,83.3734,2,0.0916,0.6159,2,0.0872,0.6131,2,0.0872,20.0849,4,0.0886,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_x,78.525,0.45,3.7788,4,0.1104,1395.0735,2,0.1472,0.2232,3,0.1852,0.2514,3,0.0755,0.3812,3,0.0755,59.409,2,0.0911,0.8901,3,0.0755,0.3237,3,0.0755,6.2111,3,0.0755,0.8951,2.0,0.0883
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_y,68.1089,0.45,3.7788,4,0.1794,1395.0735,2,0.2039,0.2232,3,0.1662,0.3264,1,0.0641,0.5392,1,0.0641,72.5061,1,0.0641,0.786,1,0.0641,0.4626,1,0.0641,11.7444,2,0.065,0.8951,2.0,0.065
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_z,78.7951,0.45,3.7788,4,0.1146,1395.0735,2,0.1528,0.2232,3,0.1964,0.1605,2,0.0809,0.3137,3,0.0724,29.5822,2,0.0809,0.9315,3,0.0724,0.2615,3,0.0724,5.4299,3,0.0764,0.8951,2.0,0.0809
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::stress,72.4166,0.45,3.7788,4,0.1658,1395.0735,2,0.1785,0.2232,3,0.1934,0.4526,2,0.0749,0.7462,2,0.0749,77.1008,1,0.0829,0.6337,2,0.0749,0.6052,2,0.0749,18.1757,2,0.08,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_1::mode_x,91.5273,0.45,3.6681,3,0.1488,894.9211,1,0.0943,0.1913,1,0.1046,0.8633,1,0.0848,1.1918,1,0.0848,196.1298,5,0.0848,0.0,1,0.0848,1.0,1,0.0848,15.5887,2,0.134,0.0076,5.0,0.0943
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,mode_shape_1::mode_y,91.3273,0.45,3.7785,4,0.1488,905.3086,2,0.0943,0.1954,3,0.1046,0.7903,2,0.0848,1.1665,2,0.0848,193.2273,4,0.0848,-0.0006,2,0.0848,1.0003,2,0.0848,15.2222,3,0.134,0.1055,4.0,0.0943
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_1::mode_z,87.9219,0.45,3.6681,3,0.145,894.9211,1,0.1021,0.1913,1,0.1228,0.9803,1,0.0863,1.2125,1,0.0863,198.0505,5,0.0863,0.0,1,0.0863,1.0,1,0.0863,8.0491,1,0.0966,0.0076,5.0,0.1021
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,mode_shape_2::mode_x,95.568,0.45,3.7785,4,0.1397,860.2147,2,0.091,0.1995,2,0.091,0.887,2,0.0801,1.1688,2,0.0812,182.6378,4,0.0834,-0.0014,2,0.0812,1.0007,2,0.0812,13.6142,3,0.1877,0.0147,4.0,0.0834
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_2::mode_y,83.0544,0.45,3.6681,3,0.1723,808.7467,1,0.102,0.1915,1,0.102,0.6409,1,0.0891,1.1092,1,0.0891,196.9998,5,0.0891,0.0,1,0.0891,1.0,1,0.0891,25.55,1,0.0891,0.0014,5.0,0.0891
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_2::mode_z,86.243,0.45,3.6681,3,0.1628,808.7467,1,0.1056,0.1915,1,0.1056,0.8708,1,0.0888,1.1683,1,0.0888,199.5358,5,0.0909,0.0,1,0.0888,1.0,1,0.0888,6.7792,1,0.0888,0.0014,5.0,0.0909
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::disp_x,80.4689,0.45,3.7788,4,0.2362,1375.6023,1,0.1272,0.2164,3,0.1653,0.1017,1,0.0661,0.2128,1,0.0661,46.8404,1,0.0689,0.9649,1,0.0661,0.1873,1,0.0661,4.7221,1,0.0689,0.9767,1.0,0.0689
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::disp_y,79.7933,0.45,3.7788,4,0.2518,1375.6023,1,0.104,0.2164,3,0.1993,0.1124,1,0.0638,0.2305,1,0.0638,48.1757,1,0.0638,0.9548,1,0.0638,0.2126,1,0.0638,7.1724,1,0.0621,0.9767,1.0,0.0638
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::disp_z,78.1133,0.45,3.7788,4,0.2678,1375.6023,1,0.1059,0.2164,3,0.207,0.1451,1,0.0599,0.2693,1,0.0599,57.0125,1,0.0599,0.9457,1,0.0599,0.2331,1,0.0599,4.3896,1,0.0599,0.9767,1.0,0.0599
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,torsion::stress,91.8328,0.45,3.7788,4,0.1613,1375.6023,1,0.1667,0.2164,3,0.1613,0.3034,1,0.082,0.5487,1,0.082,89.2191,3,0.0848,0.7649,1,0.082,0.4849,1,0.082,20.9178,3,0.098,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::disp_x,88.192,0.45,1.7412,2,0.1563,1754.7863,3,0.173,0.2224,2,0.1514,0.1395,1,0.0702,0.2655,1,0.0702,33.1953,1,0.0807,0.9484,1,0.0702,0.2261,1,0.0702,6.1209,3,0.0821,0.9447,2.0,0.0757
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::disp_y,73.8188,0.45,1.7412,2,0.1574,1754.7863,3,0.1777,0.2224,2,0.104,0.206,2,0.0903,0.4061,3,0.0725,64.2448,2,0.0903,0.8689,3,0.0725,0.362,3,0.0725,8.055,3,0.0725,0.9447,2.0,0.0903
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,vertical::disp_z,78.333,0.45,1.4418,1,0.1308,2315.4364,4,0.1461,0.2505,5,0.103,0.1739,1,0.0795,0.2796,1,0.0795,37.4896,1,0.0816,0.9419,1,0.0795,0.236,1,0.0795,4.2552,1,0.0924,0.9433,3.0,0.1282
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::stress,91.9661,0.45,1.7412,2,0.1654,1754.7863,3,0.1919,0.2224,2,0.1654,0.4399,1,0.0774,0.6928,1,0.0774,75.0928,1,0.0774,0.6818,1,0.0774,0.564,1,0.0774,19.4473,3,0.0905,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,diagonal::disp_x,61.9521,0.5,1.4418,1,0.1465,769.7379,4,0.1726,0.2503,4,0.179,0.42,2,0.069,0.6837,2,0.069,81.6279,1,0.0767,0.5969,2,0.069,0.6207,2,0.069,9.3848,3,0.0819,0.8378,1.0,0.0671
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,diagonal::disp_y,62.282,0.5,1.4418,1,0.1212,769.7379,4,0.1704,0.2503,4,0.1704,0.2841,1,0.0717,0.5097,1,0.0717,72.6765,3,0.0991,0.7934,1,0.0717,0.4545,1,0.0717,8.0357,2,0.0802,0.8378,1.0,0.0717
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,diagonal::disp_z,56.2589,0.5,3.7788,4,0.0925,735.1508,2,0.1945,0.2244,1,0.182,0.3441,2,0.0742,0.4675,2,0.0742,59.3188,2,0.0795,0.8222,2,0.0742,0.402,2,0.0742,4.6473,2,0.0773,0.8217,2.0,0.0773
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,diagonal::stress,61.8159,0.5,3.7788,4,0.1329,735.1508,2,0.1495,0.2244,1,0.1616,0.5585,2,0.0906,0.835,2,0.0906,93.4719,2,0.0906,0.5058,2,0.0906,0.6955,2,0.0906,20.0806,4,0.1031,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,horizontal::disp_x,74.4053,0.5,1.4418,1,0.1271,1251.5091,4,0.1303,0.2502,3,0.1489,0.2111,1,0.0745,0.4121,1,0.0745,45.8036,1,0.0745,0.8715,1,0.0745,0.35,1,0.0745,7.2947,3,0.1372,0.834,2.0,0.0841
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_y,58.1085,0.5,1.7412,2,0.1164,755.3952,3,0.1653,0.3349,5,0.1192,0.4245,1,0.0765,0.6743,1,0.0732,88.9599,1,0.0765,0.6652,1,0.0732,0.5786,1,0.0732,11.6531,2,0.1281,0.8255,3.0,0.0985
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,horizontal::disp_z,59.2308,0.5,1.4418,1,0.1126,1251.5091,4,0.152,0.2502,3,0.1558,0.1917,1,0.0769,0.3648,1,0.0769,36.202,1,0.0856,0.9073,1,0.0769,0.3041,1,0.0769,6.4438,2,0.0833,0.834,2.0,0.103
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,horizontal::stress,51.6071,0.5,1.4418,1,0.12,1251.5091,4,0.1611,0.2502,3,0.17,0.5605,1,0.0862,0.8627,1,0.0862,92.8568,1,0.0862,0.5104,1,0.0862,0.6997,1,0.0862,20.3542,3,0.1177,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,mode_shape_1::mode_x,96.8394,0.5,1.4417,1,0.1421,1101.888,4,0.1222,0.2216,3,0.1072,0.9421,3,0.0815,1.345,4,0.0764,139.1417,2,0.0764,-0.2735,4,0.0764,1.1285,4,0.0764,16.1355,5,0.1651,0.5186,2.0,0.0764
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,mode_shape_1::mode_y,57.1332,0.5,3.7785,4,0.1167,438.9483,2,0.1262,0.2571,4,0.1085,0.8384,2,0.0783,1.2974,2,0.0783,160.1004,4,0.0803,-0.2377,2,0.0783,1.1125,2,0.0783,15.1037,1,0.1767,0.3755,4.0,0.0783
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,mode_shape_1::mode_z,52.3953,0.5,1.4417,1,0.1595,1101.888,4,0.1091,0.2216,3,0.1111,1.0488,4,0.0808,1.4102,3,0.0819,136.6315,2,0.0808,-0.3528,3,0.0819,1.1631,3,0.0819,8.3629,2,0.1324,0.5186,2.0,0.0808
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,mode_shape_2::mode_x,99.7926,0.5,3.6681,3,0.1478,413.0404,2,0.1415,0.1919,1,0.0853,0.8866,1,0.0801,1.1683,1,0.0801,186.8048,5,0.0801,-0.0005,1,0.0801,1.0002,1,0.0801,13.6221,2,0.1446,0.2758,5.0,0.0801
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,mode_shape_2::mode_y,58.4394,0.45,3.7785,4,0.1694,400.6859,1,0.1375,0.1981,2,0.0922,0.6782,2,0.0837,1.1849,2,0.0837,157.031,4,0.0922,-0.1413,2,0.0837,1.0683,2,0.0837,26.8949,2,0.0899,0.2912,4.0,0.0837
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,mode_shape_2::mode_z,49.3313,0.5,3.7785,4,0.1476,400.6859,1,0.1201,0.1981,2,0.0998,0.9148,2,0.0864,1.3057,2,0.0864,159.7656,5,0.092,-0.249,2,0.0864,1.1176,2,0.0864,8.6694,2,0.1074,0.2912,4.0,0.0875
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,torsion::disp_x,54.1751,0.5,1.4418,1,0.1086,1152.8183,4,0.2172,0.2404,3,0.1861,0.1322,1,0.0686,0.2473,1,0.0686,58.0659,1,0.0686,0.9526,1,0.0686,0.2177,1,0.0686,5.4857,1,0.0686,0.9545,2.0,0.0766
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,torsion::disp_y,68.3405,0.5,3.7788,4,0.1511,732.9015,2,0.1467,0.2167,2,0.2168,0.1476,1,0.0683,0.3124,1,0.0683,57.1385,1,0.0683,0.917,1,0.0683,0.2881,1,0.0683,8.0949,3,0.0756,0.9612,1.0,0.0683
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,torsion::disp_z,57.4176,0.5,1.4418,1,0.1336,1152.8183,4,0.1705,0.2404,3,0.2247,0.1974,2,0.0677,0.3327,1,0.0668,68.6942,2,0.0677,0.9171,1,0.0668,0.288,1,0.0668,6.173,2,0.0677,0.9545,2.0,0.0677
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,torsion::stress,55.291,0.5,1.4418,1,0.1249,1152.8183,4,0.1999,0.2404,3,0.1999,0.3437,1,0.0769,0.5982,1,0.0769,91.86,1,0.0769,0.7205,1,0.0769,0.5287,1,0.0769,20.1897,3,0.0909,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,vertical::disp_x,62.8193,0.5,1.4418,1,0.1465,895.4263,4,0.2197,0.2493,2,0.1034,0.1947,1,0.0703,0.3619,2,0.0722,46.8208,2,0.0894,0.9041,2,0.0722,0.3082,2,0.0722,7.2335,3,0.0837,0.9288,1.0,0.0703
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,vertical::disp_y,60.4694,0.5,1.4418,1,0.1455,895.4263,4,0.2214,0.2493,2,0.1061,0.2785,2,0.0707,0.5059,2,0.0707,83.1836,3,0.0894,0.7965,2,0.0707,0.4511,2,0.0707,8.7912,2,0.0849,0.9288,1.0,0.0698
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,vertical::disp_z,65.1612,0.5,1.4418,1,0.1365,895.4263,4,0.2001,0.2493,2,0.1133,0.2044,1,0.0741,0.3665,1,0.0741,36.7492,1,0.0741,0.9002,1,0.0741,0.3093,1,0.0741,5.5524,3,0.1053,0.9288,1.0,0.0741
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,vertical::stress,61.4079,0.5,1.4418,1,0.1198,895.4263,4,0.2036,0.2493,2,0.2908,0.5801,3,0.0646,0.8451,3,0.0646,96.1031,3,0.0646,0.5264,3,0.0646,0.6881,3,0.0646,20.9402,2,0.0626,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::disp_x,67.5628,0.5,3.7788,4,0.1432,4234.25,1,0.1606,0.3102,5,0.0898,0.2418,1,0.0768,0.3946,1,0.0768,54.3884,1,0.0779,0.8657,1,0.0768,0.3583,1,0.0768,6.9903,2,0.1432,0.9433,1.0,0.0779
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,diagonal::disp_y,61.2712,0.5,1.4418,1,0.1656,10127.5625,5,0.171,0.2502,3,0.0982,0.1663,3,0.0828,0.2872,3,0.0736,53.2524,3,0.0828,0.9344,3,0.0736,0.2561,3,0.0736,5.662,1,0.1019,0.9368,2.0,0.0768
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,diagonal::disp_z,64.4743,0.5,1.4418,1,0.1178,10127.5625,5,0.1623,0.2502,3,0.1251,0.2078,1,0.078,0.2707,1,0.078,42.8378,2,0.1112,0.9404,1,0.078,0.2328,1,0.078,3.0768,1,0.0858,0.9368,2.0,0.0858
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,diagonal::stress,53.8945,0.5,1.7412,2,0.0986,6636.7077,3,0.1341,0.2243,2,0.1857,0.3699,1,0.0792,0.6034,1,0.0792,68.8192,1,0.0792,0.742,1,0.0792,0.5025,1,0.0792,20.5625,5,0.1857,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_x,85.6756,0.45,3.7788,4,0.1666,5347.9385,1,0.1179,0.2219,3,0.1464,0.1651,2,0.0863,0.2302,3,0.0755,46.1059,2,0.0755,0.9599,3,0.0755,0.1955,3,0.0755,4.9564,4,0.0929,0.9471,1.0,0.0879
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_y,92.5237,0.45,3.7788,4,0.1746,5347.9385,1,0.1218,0.2219,3,0.1871,0.2311,1,0.0718,0.4195,1,0.0718,56.0227,1,0.0718,0.8704,1,0.0718,0.36,1,0.0718,12.8532,5,0.0859,0.9471,1.0,0.0718
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,horizontal::disp_z,88.572,0.45,3.7788,4,0.1478,5347.9385,1,0.1348,0.2219,3,0.1637,0.0862,2,0.0751,0.1814,3,0.0739,17.9552,1,0.0764,0.9771,3,0.0739,0.1512,3,0.0739,4.0721,3,0.1041,0.9471,1.0,0.0764
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,horizontal::stress,96.922,0.45,1.7412,2,0.224,6664.5349,3,0.1468,0.2214,2,0.1935,0.3309,2,0.0709,0.6029,1,0.0747,59.4255,2,0.0709,0.7609,1,0.0747,0.4889,1,0.0747,23.4956,5,0.0698,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_1::mode_x,58.6307,0.5,3.6681,3,0.2075,3105.3932,2,0.0912,0.1906,1,0.1052,0.8633,1,0.0825,1.1918,2,0.0837,198.4868,5,0.0857,0.0,2,0.0837,1.0,2,0.0837,15.5857,2,0.0912,0.0066,5.0,0.0857
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_1::mode_y,59.1469,0.5,3.6681,3,0.1946,3105.3932,2,0.0927,0.1906,1,0.1031,0.7901,1,0.0816,1.1661,2,0.0827,198.4184,5,0.0847,0.0,2,0.0827,1.0,2,0.0827,15.2184,3,0.1105,0.0066,5.0,0.0847
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_1::mode_z,62.1189,0.5,3.6681,3,0.1676,3105.3932,2,0.1016,0.1906,1,0.0972,0.9804,1,0.0808,1.2124,1,0.0808,199.1665,5,0.0808,0.0,1,0.0808,1.0,1,0.0808,8.0506,2,0.149,0.0066,5.0,0.0808
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,mode_shape_2::mode_x,46.6679,0.45,3.7785,4,0.159,3409.3508,2,0.0753,0.196,3,0.0817,0.8865,2,0.0706,1.1684,2,0.0706,190.7682,4,0.0706,-0.0006,2,0.0706,1.0003,2,0.0706,13.5323,3,0.2601,0.0568,4.0,0.0706
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_2::mode_y,99.8522,0.45,3.6681,3,0.1509,3208.3807,1,0.1015,0.1915,1,0.1197,0.6409,1,0.0882,1.1092,1,0.0896,199.0524,5,0.0882,0.0,2,0.0949,1.0,1,0.0896,25.5529,1,0.0892,0.001,5.0,0.0882
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_2::mode_z,93.7393,0.45,3.6681,3,0.1754,3208.3807,1,0.0957,0.1915,1,0.11,0.8708,2,0.0957,1.1683,2,0.0877,199.0094,5,0.0867,0.0,2,0.0877,1.0,2,0.0877,6.7793,1,0.0867,0.001,5.0,0.0867
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_x,87.0083,0.45,3.7788,4,0.1955,4198.5873,1,0.102,0.215,3,0.1268,0.0701,1,0.0722,0.1613,1,0.0722,39.8338,2,0.0869,0.9798,1,0.0722,0.142,1,0.0722,4.9987,3,0.1268,0.9878,1.0,0.0733
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_y,96.6241,0.45,3.7788,4,0.1406,4198.5873,1,0.1486,0.215,3,0.1858,0.0806,1,0.0765,0.1784,2,0.0733,40.8056,2,0.0733,0.9729,2,0.0733,0.1645,2,0.0733,7.6352,3,0.0743,0.9878,1.0,0.0813
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_z,96.1265,0.45,1.7412,2,0.1335,6364.3345,3,0.1272,0.2146,2,0.1908,0.106,2,0.0732,0.211,2,0.0732,42.8044,1,0.0921,0.9666,2,0.0732,0.1826,2,0.0732,4.6759,3,0.0905,0.987,2.0,0.0732
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::stress,56.3635,0.5,3.7788,4,0.1624,4198.5873,1,0.1109,0.215,3,0.1568,0.2292,1,0.0827,0.4657,1,0.0827,66.9514,2,0.0827,0.8306,1,0.0827,0.4116,1,0.0827,21.9163,5,0.1568,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_x,59.2099,0.5,3.7788,4,0.1587,5756.0309,2,0.1343,0.2222,3,0.1637,0.093,2,0.0738,0.1786,2,0.0738,24.8718,1,0.0818,0.9766,2,0.0738,0.1521,2,0.0738,4.2642,4,0.0845,0.9768,1.0,0.0818
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_y,83.3094,0.45,1.7412,2,0.1621,6619.7429,3,0.1621,0.2221,2,0.1396,0.1336,2,0.0739,0.2658,2,0.0773,48.2151,2,0.0739,0.9439,2,0.0773,0.237,2,0.0773,6.0872,3,0.0824,0.9742,2.0,0.0739
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,vertical::disp_z,54.7941,0.5,1.4418,1,0.1389,11058.784,5,0.1015,0.3148,5,0.091,0.1679,2,0.08,0.2164,1,0.0733,36.7208,2,0.1885,0.9652,1,0.0733,0.1826,1,0.0733,3.1607,2,0.0825,0.972,3.0,0.0977
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::stress,59.4934,0.5,3.7788,4,0.2204,5756.0309,2,0.1336,0.2222,3,0.1336,0.312,1,0.0773,0.5736,1,0.0773,53.7146,1,0.0773,0.7818,1,0.0773,0.467,1,0.0773,21.4526,4,0.1259,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pressure::pressure,63.8367,0.5,1.7405,2,0.1573,3890.8212,3,0.0903,0.1376,3,0.2394,0.0942,2,0.081,0.1577,2,0.081,38.6815,2,0.081,0.9751,2,0.081,0.1579,2,0.081,7.9455,3,0.108,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pv_coupled::pressure,69.8356,0.5,1.7412,2,0.1901,3849.5307,4,0.1164,0.1371,2,0.1358,0.1157,1,0.0878,0.1912,1,0.0878,43.437,1,0.0878,0.9634,1,0.0878,0.1914,1,0.0878,7.4773,4,0.1188,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pv_coupled::velocity_x,49.408,0.5,1.7412,2,0.122,3849.5307,4,0.1151,0.1371,2,0.1034,0.1625,2,0.0792,0.2716,3,0.0814,33.1778,1,0.0984,0.9262,3,0.0814,0.2717,3,0.0814,3.8545,5,0.1453,0.6691,4.0,0.0924
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_y,58.8651,0.5,1.4418,1,0.1086,3610.4934,3,0.2033,0.158,4,0.0863,0.4583,3,0.0798,0.8339,3,0.0798,106.2043,2,0.1106,0.3009,3,0.0798,0.8361,3,0.0798,9.8857,4,0.0913,0.6996,3.0,0.0808
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pv_coupled::velocity_z,55.5426,0.5,1.7412,2,0.1196,3849.5307,4,0.2143,0.1371,2,0.1118,0.1929,1,0.0902,0.3402,3,0.0714,51.7665,1,0.0902,0.8843,3,0.0714,0.3401,3,0.0714,6.2066,2,0.0779,0.6691,4.0,0.0816
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,velocity::velocity_x,60.8235,0.5,1.741,2,0.1256,3867.4146,4,0.1279,0.1377,2,0.1377,0.1565,2,0.0852,0.2596,2,0.0852,32.5803,2,0.0852,0.9326,2,0.0852,0.2597,2,0.0852,3.4922,4,0.0884,0.6935,3.0,0.0942
2,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_y,56.2578,0.5,3.6681,3,0.0749,3558.1933,3,0.1648,0.1345,1,0.186,0.4647,3,0.0749,0.8397,3,0.0801,114.0064,4,0.0961,0.2912,3,0.0801,0.8419,3,0.0801,9.8323,3,0.0861,0.6603,4.0,0.0769
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,velocity::velocity_z,63.6505,0.5,1.741,2,0.111,3867.4146,4,0.1152,0.1377,2,0.185,0.1917,1,0.0848,0.3337,2,0.0763,51.2694,1,0.1001,0.8887,2,0.0763,0.3336,2,0.0763,5.9668,1,0.0911,0.6935,3.0,0.0837
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pressure::pressure,73.717,0.5,1.7405,2,0.1601,1993.749,3,0.1288,0.1352,2,0.1956,0.1338,2,0.0866,0.2259,2,0.0866,46.8184,2,0.0866,0.9488,2,0.0866,0.2262,2,0.0866,8.4928,3,0.0825,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::pressure,60.7717,0.5,1.7412,2,0.1182,1986.5506,4,0.2107,0.1386,2,0.1127,0.1351,2,0.0881,0.2308,3,0.0769,46.7484,2,0.0881,0.9466,3,0.0769,0.2311,3,0.0769,8.6579,4,0.1514,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::velocity_x,59.9997,0.5,1.7412,2,0.0867,1986.5506,4,0.2286,0.1386,2,0.1093,0.182,3,0.068,0.2928,3,0.068,36.6873,3,0.068,0.9142,3,0.068,0.293,3,0.068,3.7167,5,0.1676,0.6877,3.0,0.068
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::velocity_y,58.1116,0.5,1.7412,2,0.1027,1986.5506,4,0.2023,0.1386,2,0.1171,0.4773,3,0.0795,0.8661,3,0.0795,111.4864,3,0.0878,0.246,3,0.0795,0.8683,3,0.0795,9.8662,3,0.0845,0.6877,3.0,0.0878
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,pv_coupled::velocity_z,64.393,0.5,1.7412,2,0.1366,1986.5506,4,0.1731,0.1386,2,0.1527,0.2103,1,0.0811,0.3591,2,0.0742,55.9053,1,0.0811,0.8711,2,0.0742,0.359,2,0.0742,6.2403,2,0.0787,0.6877,3.0,0.0742
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,velocity::velocity_x,58.2734,0.5,1.741,2,0.1889,1982.8411,3,0.1005,0.1385,2,0.0903,0.1867,2,0.0809,0.2996,3,0.0799,37.43,2,0.0809,0.9101,3,0.0799,0.2998,3,0.0799,3.5218,5,0.1113,0.69,3.0,0.1075
